Comuna Nombre;Ubicacion Contador;Codigo Contador;Arco;Dato Tipo;Fecha;HMS Conteo;Flujo;ID Dato;Fecha Proyeccion;Flujo Proyeccion
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;02:45:00;45;7.402.212,00000000000000;09-06-2022 02:45:00;45
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;02:30:00;6;7.402.311,00000000000000;09-06-2022 02:30:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;02:30:00;35;7.402.211,00000000000000;09-06-2022 02:30:00;35
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;02:15:00;3;7.402.310,00000000000000;09-06-2022 02:15:00;3
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;02:15:00;45;7.402.210,00000000000000;09-06-2022 02:15:00;45
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;02:00:00;9;7.402.309,00000000000000;09-06-2022 02:00:00;9
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;02:00:00;43;7.402.209,00000000000000;09-06-2022 02:00:00;43
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;01:45:00;6;7.402.308,00000000000000;09-06-2022 01:45:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;01:45:00;39;7.402.208,00000000000000;09-06-2022 01:45:00;39
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;01:30:00;5;7.402.307,00000000000000;09-06-2022 01:30:00;5
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;01:30:00;56;7.402.207,00000000000000;09-06-2022 01:30:00;56
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;01:15:00;18;7.402.306,00000000000000;09-06-2022 01:15:00;18
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;01:15:00;63;7.402.206,00000000000000;09-06-2022 01:15:00;63
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;01:00:00;13;7.402.305,00000000000000;09-06-2022 01:00:00;13
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;01:00:00;75;7.402.205,00000000000000;09-06-2022 01:00:00;75
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;00:45:00;36;7.402.304,00000000000000;09-06-2022 00:45:00;36
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;00:45:00;92;7.402.204,00000000000000;09-06-2022 00:45:00;92
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;00:30:00;24;7.402.303,00000000000000;09-06-2022 00:30:00;24
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;00:30:00;114;7.402.203,00000000000000;09-06-2022 00:30:00;114
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;00:15:00;25;7.402.302,00000000000000;09-06-2022 00:15:00;25
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;00:15:00;114;7.402.202,00000000000000;09-06-2022 00:15:00;114
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.16-06-2022;00:00:00;36;7.402.301,00000000000000;09-06-2022 00:00:00;36
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.16-06-2022;00:00:00;127;7.402.201,00000000000000;09-06-2022 00:00:00;127
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;23:00:00;58;7.389.593,00000000000000;08-06-2022 23:00:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;23:00:00;161;7.389.493,00000000000000;08-06-2022 23:00:00;161
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;22:45:00;63;7.389.592,00000000000000;08-06-2022 22:45:00;63
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;22:45:00;220;7.389.492,00000000000000;08-06-2022 22:45:00;220
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;22:30:00;72;7.389.591,00000000000000;08-06-2022 22:30:00;72
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;22:30:00;259;7.389.491,00000000000000;08-06-2022 22:30:00;259
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;22:15:00;68;7.389.590,00000000000000;08-06-2022 22:15:00;68
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;22:15:00;284;7.389.490,00000000000000;08-06-2022 22:15:00;284
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;22:00:00;83;7.389.589,00000000000000;08-06-2022 22:00:00;83
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;22:00:00;281;7.389.489,00000000000000;08-06-2022 22:00:00;281
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;21:45:00;80;7.389.588,00000000000000;08-06-2022 21:45:00;80
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;21:45:00;294;7.389.488,00000000000000;08-06-2022 21:45:00;294
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;21:30:00;105;7.389.587,00000000000000;08-06-2022 21:30:00;105
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;21:30:00;333;7.389.487,00000000000000;08-06-2022 21:30:00;333
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;21:15:00;110;7.389.586,00000000000000;08-06-2022 21:15:00;110
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;21:15:00;384;7.389.486,00000000000000;08-06-2022 21:15:00;384
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;21:00:00;126;7.389.585,00000000000000;08-06-2022 21:00:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;21:00:00;421;7.389.485,00000000000000;08-06-2022 21:00:00;421
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;20:45:00;142;7.389.584,00000000000000;08-06-2022 20:45:00;142
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;20:45:00;394;7.389.484,00000000000000;08-06-2022 20:45:00;394
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;20:30:00;147;7.389.583,00000000000000;08-06-2022 20:30:00;147
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;20:30:00;470;7.389.483,00000000000000;08-06-2022 20:30:00;470
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;20:15:00;106;7.389.582,00000000000000;08-06-2022 20:15:00;106
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;20:15:00;423;7.389.482,00000000000000;08-06-2022 20:15:00;423
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;20:00:00;140;7.389.581,00000000000000;08-06-2022 20:00:00;140
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;20:00:00;434;7.389.481,00000000000000;08-06-2022 20:00:00;434
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;19:45:00;129;7.389.580,00000000000000;08-06-2022 19:45:00;129
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;19:45:00;446;7.389.480,00000000000000;08-06-2022 19:45:00;446
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;19:30:00;27;7.389.579,00000000000000;08-06-2022 19:30:00;27
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;19:30:00;121;7.389.479,00000000000000;08-06-2022 19:30:00;121
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;19:15:00;0;7.389.478,00000000000000;08-06-2022 19:15:00;195
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;19:15:00;0;7.389.578,00000000000000;08-06-2022 19:15:00;141
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;19:15:00;170;7.479.178,00000000000000;08-06-2022 19:15:00;170
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;19:15:00;429;7.479.078,00000000000000;08-06-2022 19:15:00;429
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;19:00:00;0;7.389.477,00000000000000;08-06-2022 19:00:00;251
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;19:00:00;0;7.389.577,00000000000000;08-06-2022 19:00:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;19:00:00;166;7.479.177,00000000000000;08-06-2022 19:00:00;166
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;19:00:00;395;7.479.077,00000000000000;08-06-2022 19:00:00;395
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;18:45:00;0;7.389.476,00000000000000;08-06-2022 18:45:00;374
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;18:45:00;0;7.389.576,00000000000000;08-06-2022 18:45:00;181
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;18:45:00;167;7.479.176,00000000000000;08-06-2022 18:45:00;167
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;18:45:00;391;7.479.076,00000000000000;08-06-2022 18:45:00;391
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;18:30:00;0;7.389.475,00000000000000;08-06-2022 18:30:00;407
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;18:30:00;0;7.389.575,00000000000000;08-06-2022 18:30:00;173
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;18:30:00;179;7.479.175,00000000000000;08-06-2022 18:30:00;179
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;18:30:00;373;7.479.075,00000000000000;08-06-2022 18:30:00;373
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;18:15:00;0;7.389.474,00000000000000;08-06-2022 18:15:00;379
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;18:15:00;0;7.389.574,00000000000000;08-06-2022 18:15:00;175
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;18:15:00;186;7.479.174,00000000000000;08-06-2022 18:15:00;186
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;18:15:00;374;7.479.074,00000000000000;08-06-2022 18:15:00;374
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;18:00:00;0;7.389.473,00000000000000;08-06-2022 18:00:00;397
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;18:00:00;0;7.389.573,00000000000000;08-06-2022 18:00:00;173
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;18:00:00;153;7.479.173,00000000000000;08-06-2022 18:00:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;18:00:00;416;7.479.073,00000000000000;08-06-2022 18:00:00;416
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;17:45:00;0;7.389.472,00000000000000;08-06-2022 17:45:00;426
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;17:45:00;0;7.389.572,00000000000000;08-06-2022 17:45:00;144
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;17:45:00;133;7.479.172,00000000000000;08-06-2022 17:45:00;133
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;17:45:00;363;7.479.072,00000000000000;08-06-2022 17:45:00;363
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;17:30:00;0;7.389.471,00000000000000;08-06-2022 17:30:00;380
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;17:30:00;0;7.389.571,00000000000000;08-06-2022 17:30:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;17:30:00;167;7.479.171,00000000000000;08-06-2022 17:30:00;167
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;17:30:00;358;7.479.071,00000000000000;08-06-2022 17:30:00;358
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;17:15:00;0;7.389.470,00000000000000;08-06-2022 17:15:00;341
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;17:15:00;0;7.389.570,00000000000000;08-06-2022 17:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;17:15:00;163;7.479.170,00000000000000;08-06-2022 17:15:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;17:15:00;391;7.479.070,00000000000000;08-06-2022 17:15:00;391
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;17:00:00;0;7.389.469,00000000000000;08-06-2022 17:00:00;353
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;17:00:00;0;7.389.569,00000000000000;08-06-2022 17:00:00;180
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;17:00:00;129;7.479.169,00000000000000;08-06-2022 17:00:00;129
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;17:00:00;334;7.479.069,00000000000000;08-06-2022 17:00:00;334
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;16:45:00;0;7.389.468,00000000000000;08-06-2022 16:45:00;364
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;16:45:00;0;7.389.568,00000000000000;08-06-2022 16:45:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;16:45:00;144;7.479.168,00000000000000;08-06-2022 16:45:00;144
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;16:45:00;387;7.479.068,00000000000000;08-06-2022 16:45:00;387
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;16:30:00;0;7.389.467,00000000000000;08-06-2022 16:30:00;288
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;16:30:00;0;7.389.567,00000000000000;08-06-2022 16:30:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;16:30:00;163;7.479.167,00000000000000;08-06-2022 16:30:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;16:30:00;365;7.479.067,00000000000000;08-06-2022 16:30:00;365
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;16:15:00;0;7.389.466,00000000000000;08-06-2022 16:15:00;364
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;16:15:00;0;7.389.566,00000000000000;08-06-2022 16:15:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;16:15:00;138;7.479.166,00000000000000;08-06-2022 16:15:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;16:15:00;324;7.479.066,00000000000000;08-06-2022 16:15:00;324
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;16:00:00;0;7.389.465,00000000000000;08-06-2022 16:00:00;319
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;16:00:00;0;7.389.565,00000000000000;08-06-2022 16:00:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;16:00:00;187;7.479.165,00000000000000;08-06-2022 16:00:00;187
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;16:00:00;389;7.479.065,00000000000000;08-06-2022 16:00:00;389
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;15:45:00;0;7.389.464,00000000000000;08-06-2022 15:45:00;326
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;15:45:00;0;7.389.564,00000000000000;08-06-2022 15:45:00;161
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;15:45:00;151;7.479.164,00000000000000;08-06-2022 15:45:00;151
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;15:45:00;353;7.479.064,00000000000000;08-06-2022 15:45:00;353
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;15:30:00;0;7.389.463,00000000000000;08-06-2022 15:30:00;311
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;15:30:00;0;7.389.563,00000000000000;08-06-2022 15:30:00;166
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;15:30:00;111;7.479.163,00000000000000;08-06-2022 15:30:00;111
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;15:30:00;362;7.479.063,00000000000000;08-06-2022 15:30:00;362
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;15:15:00;0;7.389.462,00000000000000;08-06-2022 15:15:00;350
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;15:15:00;0;7.389.562,00000000000000;08-06-2022 15:15:00;147
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;15:15:00;170;7.479.162,00000000000000;08-06-2022 15:15:00;170
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;15:15:00;315;7.479.062,00000000000000;08-06-2022 15:15:00;315
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;15:00:00;0;7.389.461,00000000000000;08-06-2022 15:00:00;348
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;15:00:00;0;7.389.561,00000000000000;08-06-2022 15:00:00;156
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;15:00:00;138;7.479.161,00000000000000;08-06-2022 15:00:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;15:00:00;337;7.479.061,00000000000000;08-06-2022 15:00:00;337
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;14:45:00;0;7.389.460,00000000000000;08-06-2022 14:45:00;341
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;14:45:00;0;7.389.560,00000000000000;08-06-2022 14:45:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;14:45:00;144;7.479.160,00000000000000;08-06-2022 14:45:00;144
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;14:45:00;329;7.479.060,00000000000000;08-06-2022 14:45:00;329
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;14:30:00;0;7.389.459,00000000000000;08-06-2022 14:30:00;316
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;14:30:00;0;7.389.559,00000000000000;08-06-2022 14:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;14:30:00;171;7.479.159,00000000000000;08-06-2022 14:30:00;171
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;14:30:00;361;7.479.059,00000000000000;08-06-2022 14:30:00;361
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;14:15:00;0;7.389.458,00000000000000;08-06-2022 14:15:00;275
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;14:15:00;0;7.389.558,00000000000000;08-06-2022 14:15:00;182
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;14:15:00;168;7.479.158,00000000000000;08-06-2022 14:15:00;168
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;14:15:00;399;7.479.058,00000000000000;08-06-2022 14:15:00;399
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;14:00:00;0;7.389.457,00000000000000;08-06-2022 14:00:00;320
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;14:00:00;0;7.389.557,00000000000000;08-06-2022 14:00:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;14:00:00;170;7.479.157,00000000000000;08-06-2022 14:00:00;170
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;14:00:00;346;7.479.057,00000000000000;08-06-2022 14:00:00;346
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;13:45:00;0;7.389.456,00000000000000;08-06-2022 13:45:00;349
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;13:45:00;0;7.389.556,00000000000000;08-06-2022 13:45:00;151
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;13:45:00;126;7.479.156,00000000000000;08-06-2022 13:45:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;13:45:00;337;7.479.056,00000000000000;08-06-2022 13:45:00;337
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;13:30:00;0;7.389.455,00000000000000;08-06-2022 13:30:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;13:30:00;0;7.389.555,00000000000000;08-06-2022 13:30:00;138
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.22-06-2022;13:30:00;132;7.479.155,00000000000000;08-06-2022 13:30:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.22-06-2022;13:30:00;280;7.479.055,00000000000000;08-06-2022 13:30:00;280
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;13:15:00;130;7.389.554,00000000000000;08-06-2022 13:15:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;13:15:00;264;7.389.454,00000000000000;08-06-2022 13:15:00;264
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;13:00:00;153;7.389.553,00000000000000;08-06-2022 13:00:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;13:00:00;351;7.389.453,00000000000000;08-06-2022 13:00:00;351
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;12:45:00;149;7.389.552,00000000000000;08-06-2022 12:45:00;149
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;12:45:00;302;7.389.452,00000000000000;08-06-2022 12:45:00;302
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;12:30:00;140;7.389.551,00000000000000;08-06-2022 12:30:00;140
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;12:30:00;355;7.389.451,00000000000000;08-06-2022 12:30:00;355
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;12:15:00;130;7.389.550,00000000000000;08-06-2022 12:15:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.15-06-2022;12:15:00;349;7.389.450,00000000000000;08-06-2022 12:15:00;349
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.15-06-2022;12:00:00;154;7.389.549,00000000000000;08-06-2022 12:00:00;154
